Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date
Mississippi,US,2021-02-22 05:30:43,32.7416,-89.6787,290632,6553,264456.0,19623.0,28.0,9765.3712902143,1684015.0,,2.254741391175094,84000028.0,USA,56583.69255033937,,2021-02-21
Missouri,US,2021-02-22 05:30:43,38.4561,-92.2884,491489,8059,,483430.0,29.0,8008.061357298205,4395885.0,,1.6397111634238002,84000029.0,USA,71624.22109065883,,2021-02-21
Montana,US,2021-02-22 05:30:43,46.9219,-110.4544,98779,1342,95211.0,2226.0,30.0,9242.237396353592,1052180.0,,1.358588363923506,84000030.0,USA,98447.01144671763,,2021-02-21
Nebraska,US,2021-02-22 05:30:43,41.1254,-98.2681,198949,2047,142336.0,54566.0,31.0,10284.748615597124,2314397.0,,1.0289069057899258,84000031.0,USA,119643.68426929586,,2021-02-21
Nevada,US,2021-02-22 05:30:43,38.3135,-117.0554,290972,4872,,286100.0,32.0,9446.664389725714,2662867.0,,1.674387913613681,84000032.0,USA,86452.34202423514,,2021-02-21
New Hampshire,US,2021-02-22 05:30:43,43.4525,-71.5639,73413,1154,69319.0,2940.0,33.0,5399.162027813263,1410731.0,,1.57192867748219,84000033.0,USA,103752.26794517363,,2021-02-21
New Jersey,US,2021-02-22 05:30:43,40.2989,-74.521,766405,22858,73920.0,669627.0,34.0,8628.558947736989,10332587.0,,2.9824961997899284,84000034.0,USA,116329.27239791089,,2021-02-21
New Mexico,US,2021-02-22 05:30:43,34.8405,-106.2485,182789,3624,132219.0,46946.0,35.0,8717.401371308772,2609761.0,,1.9826138334363663,84000035.0,USA,124462.2713630916,,2021-02-21
New York,US,2021-02-22 05:30:43,42.1657,-74.9481,1591672,46812,142307.0,1402553.0,36.0,8181.905616149145,36461592.0,,2.9410582079724974,84000036.0,USA,187428.88255780013,,2021-02-21
North Carolina,US,2021-02-22 05:30:43,35.6301,-79.8064,842637,10926,765456.0,66255.0,37.0,8034.231991276958,10031223.0,,1.2966437505117865,84000037.0,USA,95643.99941876896,,2021-02-21
North Dakota,US,2021-02-22 05:30:43,47.5289,-99.784,99277,1468,97114.0,695.0,38.0,13027.417716668722,1393460.0,,1.4786909354634004,84000038.0,USA,182853.88852875488,,2021-02-21
Northern Mariana Islands,US,2021-02-22 05:30:43,15.0979,145.6739,143,2,29.0,112.0,69.0,259.3210503409256,17572.0,,1.3986013986013983,580.0,MNP,31865.660815319887,,2021-02-21
Ohio,US,2021-02-22 05:30:43,40.3888,-82.7649,953767,16816,887612.0,49339.0,39.0,8159.456245562104,9781894.0,,1.7631140519644737,84000039.0,USA,83683.89354184669,,2021-02-21
Oklahoma,US,2021-02-22 05:30:43,35.5653,-96.9289,419354,4181,399817.0,15356.0,40.0,10597.853762385419,3415549.0,,0.9970096863270649,84000040.0,USA,86317.2613597623,,2021-02-21
Oregon,US,2021-02-22 05:30:43,44.572,-122.0709,152818,2155,,150663.0,41.0,3623.222595434471,3465787.0,,1.4101741941394341,84000041.0,USA,82171.71909960246,,2021-02-21
Pennsylvania,US,2021-02-22 05:30:43,40.5908,-77.2098,915639,23565,811315.0,80759.0,42.0,7152.318284291605,10070782.0,,2.5736125263340686,84000042.0,USA,78665.76045331705,,2021-02-21
Puerto Rico,US,2021-02-22 05:30:43,18.2208,-66.5901,99084,1979,89496.0,7609.0,72.0,3102.488842074413,405056.0,,1.997295224254168,630.0,PRI,12682.993423916003,,2021-02-21
Rhode Island,US,2021-02-22 05:30:43,41.6809,-71.5118,123145,2376,7705.0,113064.0,44.0,11624.460405848433,2853784.0,,1.929432782492184,84000044.0,USA,269387.30045754,,2021-02-21
South Carolina,US,2021-02-22 05:30:43,33.8569,-80.945,504149,8324,229445.0,266380.0,45.0,9791.746055422773,4847710.0,,1.6510991790125538,84000045.0,USA,94153.80228927068,,2021-02-21
South Dakota,US,2021-02-22 05:30:43,44.2998,-99.4388,111304,1863,107475.0,1966.0,46.0,12581.570978196118,417775.0,,1.673794293107166,84000046.0,USA,47224.410761660714,,2021-02-21
Tennessee,US,2021-02-22 05:30:43,35.7478,-86.6923,765137,11133,737635.0,16369.0,47.0,11203.946480203902,6796955.0,,1.4550335430125585,84000047.0,USA,99528.21527171516,,2021-02-21
Texas,US,2021-02-22 05:30:43,31.0545,-97.5635,2600660,42162,2318193.0,240305.0,48.0,8969.067020243323,19165851.0,,1.6212038482539048,84000048.0,USA,66098.52964978026,,2021-02-21
Utah,US,2021-02-22 05:30:43,40.15,-111.8624,366735,1852,344387.0,20496.0,49.0,11439.170444528594,2796344.0,,0.5049967960516449,84000049.0,USA,87223.35102331347,,2021-02-21
Vermont,US,2021-02-22 05:30:43,44.0459,-72.7107,14493,197,11649.0,2647.0,50.0,2322.6370977693523,1021885.0,,1.3592768922928309,84000050.0,USA,163766.50870448037,,2021-02-21
Virgin Islands,US,2021-02-22 05:30:43,18.3358,-64.8963,2575,25,2464.0,86.0,78.0,2400.529514859977,46139.0,,0.9708737864077671,850.0,VIR,43012.82768393184,,2021-02-21
Virginia,US,2021-02-22 05:30:43,37.7693,-78.17,564115,7331,45746.0,511038.0,51.0,6609.029866842309,5749734.0,,1.299557714295844,84000051.0,USA,67362.44158088103,,2021-02-21
Washington,US,2021-02-22 05:30:43,47.4009,-121.4905,333794,4822,,328972.0,53.0,4383.436510532715,5074078.0,,1.4446035578830057,84000053.0,USA,66633.60864033151,,2021-02-21
West Virginia,US,2021-02-22 05:30:43,38.4912,-80.9545,129616,2261,118401.0,8954.0,54.0,7232.442427992794,2141232.0,,1.7443834094556228,84000054.0,USA,119478.5918789028,,2021-02-21
Wisconsin,US,2021-02-22 05:30:43,44.2685,-89.6165,612240,6871,544250.0,61119.0,55.0,10515.190039079875,6677613.0,,1.1222723115118254,84000055.0,USA,114687.6546818736,,2021-02-21
Wyoming,US,2021-02-22 05:30:43,42.756,-107.3025,53795,662,52431.0,702.0,56.0,9294.887854875693,620388.0,,1.2305976391857978,84000056.0,USA,107192.80391320046,,2021-02-21
Alabama,US,2021-02-21 05:30:53,32.3182,-86.9023,485986,9590,275245.0,201151.0,1.0,9911.639067259342,2253891.0,,1.9733078730663025,84000001.0,USA,45967.896377558674,,2021-02-20
Alaska,US,2021-02-21 05:30:53,61.3707,-152.4044,57393,289,,57104.0,2.0,7845.450382409832,1629829.0,,0.5035457285731709,84000002.0,USA,222792.7195182798,,2021-02-20
American Samoa,US,2021-02-21 05:30:53,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-02-20
Arizona,US,2021-02-21 05:30:53,33.7298,-111.4312,806163,15480,114119.0,676564.0,4.0,11075.619508218277,3683111.0,,1.92020720375408,84000004.0,USA,50601.101815058886,,2021-02-20
Arkansas,US,2021-02-21 05:30:53,34.9697,-92.3731,315230,5348,303777.0,6105.0,5.0,10445.675067035501,2600443.0,,1.6965390349903244,84000005.0,USA,86170.04285235224,,2021-02-20
California,US,2021-02-21 08:31:19,36.1162,-119.6816,3527338,49120,,3478218.0,6.0,8927.207158149517,46813876.0,,1.3925515502058492,84000006.0,USA,118479.47912219467,,2021-02-20
Colorado,US,2021-02-21 05:30:53,39.0598,-105.3111,419812,5887,22270.0,391655.0,8.0,7290.002528332608,5987245.0,,1.4022943603327205,84000008.0,USA,103968.04090342046,,2021-02-20
Connecticut,US,2021-02-21 05:30:53,41.5978,-72.7554,273101,7523,9800.0,255778.0,9.0,7660.000443162079,6440305.0,,2.7546585329237168,84000009.0,USA,180639.17434977886,,2021-02-20
Delaware,US,2021-02-21 05:30:53,39.3185,-75.5071,84531,1366,,83165.0,10.0,8680.850801631606,1348654.0,,1.6159752043628963,84000010.0,USA,138499.06137421387,,2021-02-20
Diamond Princess,US,2021-02-21 05:30:53,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2021-02-20
District of Columbia,US,2021-02-21 05:30:53,38.8974,-77.0268,39553,994,28298.0,10261.0,11.0,5604.400431314815,1191009.0,,2.51308371046444,84000011.0,USA,168758.15622834748,,2021-02-20
Florida,US,2021-02-21 05:30:53,27.7663,-81.6868,1863707,29813,,1833894.0,12.0,8677.389987595061,21059797.0,,1.5996613201538654,84000012.0,USA,98054.07804369707,,2021-02-20
Georgia,US,2021-02-21 05:30:53,33.0406,-83.6431,983747,16742,,967005.0,13.0,9265.402725312913,7019510.0,,1.7018603360416855,84000013.0,USA,66113.12368359066,,2021-02-20
Grand Princess,US,2021-02-21 05:30:53,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,2021-02-20
Guam,US,2021-02-21 05:30:53,13.4443,144.7937,7715,130,7528.0,57.0,66.0,4697.708687259863,114710.0,,1.685029163966299,316.0,GUM,69847.59086397653,,2021-02-20
Hawaii,US,2021-02-21 05:30:53,21.0943,-157.4983,27297,429,,26868.0,15.0,1927.9285133119376,1054099.0,,1.5716012748653698,84000015.0,USA,74448.74960448402,,2021-02-20
Idaho,US,2021-02-21 05:30:53,44.2405,-114.4788,169150,1826,91637.0,75687.0,16.0,9465.240492091782,629647.0,,1.079515223174697,84000016.0,USA,35233.58131909024,,2021-02-20
Illinois,US,2021-02-21 05:30:53,40.3495,-88.9861,1172736,22426,,1150310.0,17.0,9254.676182689134,17547531.0,,1.9122803427199304,84000017.0,USA,138476.79035238898,,2021-02-20
Indiana,US,2021-02-21 05:30:53,39.8494,-86.2583,654660,12336,427682.0,214642.0,18.0,9724.282587955026,7721658.0,,1.8843369077078176,84000018.0,USA,114697.07090633859,,2021-02-20
Iowa,US,2021-02-21 05:30:53,42.0115,-93.2105,359344,5336,308712.0,45296.0,19.0,11389.414497935071,1298607.0,,1.4849280911883878,84000019.0,USA,41159.37205830615,,2021-02-20
Kansas,US,2021-02-21 05:30:53,38.5266,-96.7265,293215,4573,6206.0,282436.0,20.0,10064.654891302482,1238423.0,,1.5596064321402383,84000020.0,USA,42509.08072387666,,2021-02-20
Kentucky,US,2021-02-21 05:30:53,37.6681,-84.6701,396018,4426,46702.0,344890.0,21.0,8864.0775634206,3807556.0,,1.1176259664964725,84000021.0,USA,85224.59007183381,,2021-02-20
Louisiana,US,2021-02-21 05:30:53,31.1695,-91.8678,422287,9440,396834.0,16013.0,22.0,9083.796786865583,5390130.0,,2.2354465091276787,84000022.0,USA,115946.84556897984,,2021-02-20
Maine,US,2021-02-21 05:30:53,44.6939,-69.3819,43367,658,12759.0,29950.0,23.0,3226.2024145000933,1542768.0,,1.517282726497106,84000023.0,USA,114771.18192666039,,2021-02-20
Maryland,US,2021-02-21 05:30:53,39.0639,-76.8021,375737,7697,9600.0,358440.0,24.0,6214.96672003811,7622654.0,,2.048507333587057,84000024.0,USA,126084.3114422199,,2021-02-20
Massachusetts,US,2021-02-21 05:30:53,42.2302,-71.5301,567764,15779,477796.0,74189.0,25.0,8237.413897389672,15462524.0,,2.779147674033577,84000025.0,USA,224338.29916359848,,2021-02-20
Michigan,US,2021-02-21 05:30:53,43.3266,-84.5361,636269,16342,529080.0,90847.0,26.0,6371.063488743254,10046701.0,,2.568410530766075,84000026.0,USA,100599.2275647884,,2021-02-20
Minnesota,US,2021-02-21 05:30:53,45.6945,-93.9002,478157,6491,464504.0,7162.0,27.0,8478.514200926586,6729262.0,,1.3575039160777735,84000027.0,USA,119320.94150824026,,2021-02-20
Mississippi,US,2021-02-21 05:30:53,32.7416,-89.6787,290242,6553,264456.0,19233.0,28.0,9752.267107594409,1683625.0,,2.257771101356799,84000028.0,USA,56570.588367719494,,2021-02-20
Missouri,US,2021-02-21 05:30:53,38.4561,-92.2884,491070,8059,,483011.0,29.0,8001.234393299605,4384973.0,,1.6411102286843016,84000029.0,USA,71446.42674423227,,2021-02-20
Montana,US,2021-02-21 05:30:53,46.9219,-110.4544,98641,1341,94874.0,2426.0,30.0,9229.325453929629,1048914.0,,1.359475268904411,84000030.0,USA,98141.42880935047,,2021-02-20
Nebraska,US,2021-02-21 05:30:53,41.1254,-98.2681,198751,2047,142336.0,54368.0,31.0,10274.51292591842,2309233.0,,1.0299319248708183,84000031.0,USA,119376.72921121088,,2021-02-20
Nevada,US,2021-02-21 05:30:53,38.3135,-117.0554,290671,4868,,285803.0,32.0,9436.89215741021,2656833.0,,1.6747456746631069,84000032.0,USA,86256.44285549174,,2021-02-20
New Hampshire,US,2021-02-21 05:30:53,43.4525,-71.5639,73161,1153,68927.0,3081.0,33.0,5380.628677711661,1403242.0,,1.5759762715107777,84000033.0,USA,103201.48913997166,,2021-02-20
New Jersey,US,2021-02-21 05:30:53,40.2989,-74.521,764375,22834,73643.0,667898.0,34.0,8605.704223845696,10330556.0,,2.9872771872444814,84000034.0,USA,116306.4064155349,,2021-02-20
New Mexico,US,2021-02-21 05:30:53,34.8405,-106.2485,182475,3610,130775.0,48090.0,35.0,8702.42637811667,2600275.0,,1.9783531990683656,84000035.0,USA,124009.87395729455,,2021-02-20
New York,US,2021-02-21 05:30:53,42.1657,-74.9481,1585435,46703,141592.0,1397140.0,36.0,8149.844647979874,36240435.0,,2.9457530583089184,84000036.0,USA,186292.03671245585,,2021-02-20
North Carolina,US,2021-02-21 05:30:53,35.6301,-79.8064,840096,10896,765456.0,63744.0,37.0,8010.004496531492,9985277.0,,1.296994629185236,84000037.0,USA,95205.9213103175,,2021-02-20
North Dakota,US,2021-02-21 05:30:53,47.5289,-99.784,99228,1467,97002.0,759.0,38.0,13020.987793644086,1392548.0,,1.4784133510702624,84000038.0,USA,182734.2132267453,,2021-02-20
Northern Mariana Islands,US,2021-02-21 05:30:53,15.0979,145.6739,143,2,29.0,112.0,69.0,259.3210503409256,17564.0,,1.3986013986013983,580.0,MNP,31851.153343972142,,2021-02-20
Ohio,US,2021-02-21 05:30:53,40.3888,-82.7649,952306,16749,884877.0,50680.0,39.0,8146.957421871658,9750755.0,,1.7587834162548592,84000039.0,USA,83417.50006416232,,2021-02-20
Oklahoma,US,2021-02-21 05:30:53,35.5653,-96.9289,418318,4155,398563.0,15600.0,40.0,10571.672119911922,3414513.0,,0.993263498104313,84000040.0,USA,86291.0797172888,,2021-02-20
Oregon,US,2021-02-21 05:30:53,44.572,-122.0709,152711,2154,,150557.0,41.0,3620.685689980196,3465787.0,,1.4105074290653588,84000041.0,USA,82171.71909960246,,2021-02-20
Pennsylvania,US,2021-02-21 05:30:53,40.5908,-77.2098,913912,23540,811315.0,79057.0,42.0,7138.828193025319,10070782.0,,2.5757403338614657,84000042.0,USA,78665.76045331705,,2021-02-20
Puerto Rico,US,2021-02-21 05:30:53,18.2208,-66.5901,98835,1957,89460.0,7418.0,72.0,3094.692227871549,404807.0,,1.9800677897505945,630.0,PRI,12675.19680971314,,2021-02-20
Rhode Island,US,2021-02-21 05:30:53,41.6809,-71.5118,123145,2376,7705.0,113064.0,44.0,11624.460405848433,2853784.0,,1.929432782492184,84000044.0,USA,269387.30045754,,2021-02-20
South Carolina,US,2021-02-21 05:30:53,33.8569,-80.945,501277,8256,227933.0,265088.0,45.0,9735.96513614856,4810327.0,,1.6469935784007643,84000045.0,USA,93427.73748940027,,2021-02-20
South Dakota,US,2021-02-21 05:30:53,44.2998,-99.4388,111165,1859,107309.0,1997.0,46.0,12565.858709401024,417335.0,,1.6722889398641658,84000046.0,USA,47174.67408346041,,2021-02-20
Tennessee,US,2021-02-21 05:30:53,35.7478,-86.6923,764008,11115,736300.0,16593.0,47.0,11187.414466229737,6787439.0,,1.4548276981392865,84000047.0,USA,99388.87191921014,,2021-02-20
Texas,US,2021-02-21 05:30:53,31.0545,-97.5635,2593816,42041,2312445.0,239330.0,48.0,8945.463667753362,19127832.0,,1.6208165883778958,84000048.0,USA,65967.41102641441,,2021-02-20
Utah,US,2021-02-21 05:30:53,40.15,-111.8624,366034,1842,343202.0,20990.0,49.0,11417.304905429204,2788882.0,,0.5032319402022762,84000049.0,USA,86990.59688242953,,2021-02-20
Vermont,US,2021-02-21 05:30:53,44.0459,-72.7107,14359,196,11540.0,2623.0,50.0,2301.1623602339146,1009285.0,,1.364997562504353,84000050.0,USA,161747.24233920788,,2021-02-20
Virgin Islands,US,2021-02-21 05:30:53,18.3358,-64.8963,2575,25,2464.0,86.0,78.0,2400.529514859977,46139.0,,0.9708737864077671,850.0,VIR,43012.82768393184,,2021-02-20
Virginia,US,2021-02-21 05:30:53,37.7693,-78.17,561812,7197,45667.0,508948.0,51.0,6582.048496406604,5728208.0,,1.2810335129901105,84000051.0,USA,67110.24836333912,,2021-02-20
Washington,US,2021-02-21 05:30:53,47.4009,-121.4905,333794,4822,,328972.0,53.0,4383.436510532715,5048054.0,,1.4446035578830057,84000053.0,USA,66291.85728545365,,2021-02-20
West Virginia,US,2021-02-21 05:30:53,38.4912,-80.9545,129364,2254,117974.0,9136.0,54.0,7218.381081462626,2134158.0,,1.742370365789555,84000054.0,USA,119083.86979416311,,2021-02-20
Wisconsin,US,2021-02-21 05:30:53,44.2685,-89.6165,611789,6871,543411.0,61507.0,55.0,10507.444137623545,6653378.0,,1.1230996307550478,84000055.0,USA,114271.41982201945,,2021-02-20
Wyoming,US,2021-02-21 05:30:53,42.756,-107.3025,53683,662,52259.0,762.0,56.0,9275.536103974191,620388.0,,1.2331650615651135,84000056.0,USA,107192.80391320046,,2021-02-20
Alabama,US,2021-02-20 05:30:30,32.3182,-86.9023,485212,9573,275245.0,200394.0,1.0,9895.853409569494,2248455.0,,1.9729520292160951,84000001.0,USA,45857.02966541137,,2021-02-19
Alaska,US,2021-02-20 05:30:30,61.3707,-152.4044,57393,289,,57104.0,2.0,7845.450382409832,1629829.0,,0.5035457285731709,84000002.0,USA,222792.7195182798,,2021-02-19
American Samoa,US,2021-02-20 05:30:30,-14.271,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-02-19
Arizona,US,2021-02-20 05:30:30,33.7298,-111.4312,804116,15421,113697.0,674998.0,4.0,11047.496420042158,3668974.0,,1.91775813439852,84000004.0,USA,50406.878025344304,,2021-02-19
Arkansas,US,2021-02-20 05:30:30,34.9697,-92.3731,314713,5336,302872.0,6505.0,5.0,10428.543404409298,2597383.0,,1.6955130547514718,84000005.0,USA,86068.64461707918,,2021-02-19
California,US,2021-02-20 08:30:31,36.1162,-119.6816,3521225,48836,,3472389.0,6.0,8911.735996225776,46621654.0,,1.3869037053866198,84000006.0,USA,117992.9916876608,,2021-02-19
Colorado,US,2021-02-20 05:30:30,39.0598,-105.3111,418695,5878,22202.0,390615.0,8.0,7270.605910741523,5960772.0,,1.403885883519029,84000008.0,USA,103508.33933001963,,2021-02-19
Connecticut,US,2021-02-20 05:30:30,41.5978,-72.7554,273101,7523,9800.0,255778.0,9.0,7660.000443162079,6440305.0,,2.7546585329237168,84000009.0,USA,180639.17434977886,,2021-02-19
Delaware,US,2021-02-20 05:30:30,39.3185,-75.5071,84181,1366,,82838.0,10.0,8644.907801068843,1341919.0,,1.5953718772644658,84000010.0,USA,137807.41534909894,,2021-02-19
Diamond Princess,US,2021-02-20 05:30:30,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2021-02-19
District of Columbia,US,2021-02-20 05:30:30,38.8974,-77.0268,39461,993,28202.0,10266.0,11.0,5591.364635302352,1186987.0,,2.5164086059653834,84000011.0,USA,168188.26523310694,,2021-02-19
Florida,US,2021-02-20 05:30:30,27.7663,-81.6868,1856427,29692,,1826735.0,12.0,8643.494424016832,20944479.0,,1.5994165135499538,84000012.0,USA,97517.15927986268,,2021-02-19
Georgia,US,2021-02-20 05:30:30,33.0406,-83.6431,980411,16610,,963801.0,13.0,9233.982671689731,6988224.0,,1.6941874377174466,84000013.0,USA,65818.45707757899,,2021-02-19
Grand Princess,US,2021-02-20 05:30:30,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,2021-02-19
Guam,US,2021-02-20 05:30:30,13.4443,144.7937,7715,130,7528.0,57.0,66.0,4697.708687259863,114709.0,,1.685029163966299,316.0,GUM,69846.98195811946,,2021-02-19
Hawaii,US,2021-02-20 05:30:30,21.0943,-157.4983,27248,429,,26819.0,15.0,1924.4677484970396,1053796.0,,1.5744274809160306,84000015.0,USA,74427.34936491435,,2021-02-19
Idaho,US,2021-02-20 05:30:30,44.2405,-114.4788,168953,1826,91241.0,75886.0,16.0,9454.216830389494,628267.0,,1.0807739430492505,84000016.0,USA,35156.359729500604,,2021-02-19
Illinois,US,2021-02-20 05:30:30,40.3495,-88.9861,1170902,22368,,1148534.0,17.0,9240.2031247127,17474319.0,,1.910322127727171,84000017.0,USA,137899.0359791225,,2021-02-19
Indiana,US,2021-02-20 05:30:30,39.8494,-86.2583,653245,12325,427275.0,213645.0,18.0,9703.264258040328,7683034.0,,1.886734686067249,84000018.0,USA,114123.35219635605,,2021-02-19
Iowa,US,2021-02-20 05:30:30,42.0115,-93.2105,358806,5336,307605.0,45865.0,19.0,11372.36257832631,1297314.0,,1.48715461837316,84000019.0,USA,41118.390400212986,,2021-02-19
Kansas,US,2021-02-20 05:30:30,38.5266,-96.7265,293215,4573,6206.0,282436.0,20.0,10064.654891302482,1238423.0,,1.5596064321402383,84000020.0,USA,42509.08072387666,,2021-02-19
Kentucky,US,2021-02-20 05:30:30,37.6681,-84.6701,394687,4401,46473.0,343813.0,21.0,8834.285768004955,3798304.0,,1.1150607950097169,84000021.0,USA,85017.50240001899,,2021-02-19
Louisiana,US,2021-02-20 05:30:30,31.1695,-91.8678,422287,9440,396834.0,16013.0,22.0,9083.796786865583,5390130.0,,2.2354465091276787,84000022.0,USA,115946.84556897984,,2021-02-19
Maine,US,2021-02-20 05:30:30,44.6939,-69.3819,43229,656,12755.0,29818.0,23.0,3215.936176734027,1542625.0,,1.5174998265053552,84000023.0,USA,114760.54372375784,,2021-02-19
Maryland,US,2021-02-20 05:30:30,39.0639,-76.8021,374974,7677,9591.0,357706.0,24.0,6202.346138068836,7597220.0,,2.0473419490418,84000024.0,USA,125663.61434941975,,2021-02-19
Massachusetts,US,2021-02-20 05:30:30,42.2302,-71.5301,565794,15726,477796.0,72272.0,25.0,8208.83211802737,15347522.0,,2.779456834112769,84000025.0,USA,222669.79064064246,,2021-02-19
Michigan,US,2021-02-20 05:30:30,43.3266,-84.5361,635446,16274,517991.0,101181.0,26.0,6362.8226578191725,10008086.0,,2.5610358708686496,84000026.0,USA,100212.56937993603,,2021-02-19
Minnesota,US,2021-02-20 05:30:30,45.6945,-93.9002,477287,6480,463454.0,7353.0,27.0,8463.087662457408,6700993.0,,1.3576736848059971,84000027.0,USA,118819.68539791249,,2021-02-19
Mississippi,US,2021-02-20 05:30:30,32.7416,-89.6787,289892,6534,264456.0,18902.0,28.0,9740.506943704768,1683275.0,,2.2539428476812056,84000028.0,USA,56558.82820382986,,2021-02-19
Missouri,US,2021-02-20 05:30:30,38.4561,-92.2884,490386,8045,,482341.0,29.0,7990.089659707617,4373021.0,,1.640544387482514,84000029.0,USA,71251.68718883545,,2021-02-19
Montana,US,2021-02-20 05:30:30,46.9219,-110.4544,98377,1339,94613.0,2425.0,30.0,9204.624346683782,1043447.0,,1.3610904987954502,84000030.0,USA,97629.91004680113,,2021-02-19
Nebraska,US,2021-02-20 05:30:30,41.1254,-98.2681,198442,2043,142336.0,54063.0,31.0,10258.539046571354,2301258.0,,1.0295199604922345,84000031.0,USA,118964.4583769298,,2021-02-19
Nevada,US,2021-02-20 05:30:30,38.3135,-117.0554,290300,4831,,285469.0,32.0,9424.847312928308,2650086.0,,1.6641405442645538,84000032.0,USA,86037.39550853918,,2021-02-19
New Hampshire,US,2021-02-20 05:30:30,43.4525,-71.5639,72767,1152,68559.0,3056.0,33.0,5351.651931917885,1393693.0,,1.5831352123902318,84000033.0,USA,102499.20755219307,,2021-02-19
New Jersey,US,2021-02-20 05:30:30,40.2989,-74.521,761498,22784,73429.0,665285.0,34.0,8573.313563434243,10327680.0,,2.9919973525866124,84000034.0,USA,116274.02701360812,,2021-02-19
New Mexico,US,2021-02-20 05:30:30,34.8405,-106.2485,182050,3599,128299.0,50152.0,35.0,8682.157677140101,2586662.0,,1.9769294149958805,84000035.0,USA,123360.65554224975,,2021-02-19
New York,US,2021-02-20 05:30:30,42.1657,-74.9481,1577197,46593,140968.0,1389636.0,36.0,8107.4976452897245,35988790.0,,2.954164888723476,84000036.0,USA,184998.46891785008,,2021-02-19
North Carolina,US,2021-02-20 05:30:30,35.6301,-79.8064,836650,10820,765456.0,60374.0,37.0,7977.148161666135,9927958.0,,1.2932528536425028,84000037.0,USA,94659.4058552544,,2021-02-19
North Dakota,US,2021-02-20 05:30:30,47.5289,-99.784,99153,1465,96864.0,824.0,38.0,13011.146074728827,1387253.0,,1.4775145482234526,84000038.0,USA,182039.38787132804,,2021-02-19
Northern Mariana Islands,US,2021-02-20 05:30:30,15.0979,145.6739,135,2,29.0,104.0,69.0,244.8135789931815,17564.0,,1.4814814814814814,580.0,MNP,31851.153343972142,,2021-02-19
Ohio,US,2021-02-20 05:30:30,40.3888,-82.7649,949695,16693,880613.0,52389.0,39.0,8124.620372825965,9723498.0,,1.757722216079899,84000039.0,USA,83184.31701328588,,2021-02-19
Oklahoma,US,2021-02-20 05:30:30,35.5653,-96.9289,417345,4132,396736.0,16477.0,40.0,10547.082604345596,3409599.0,,0.9900681690208342,84000040.0,USA,86166.89381852938,,2021-02-19
Oregon,US,2021-02-20 05:30:30,44.572,-122.0709,152190,2149,,150041.0,41.0,3608.3330942635826,3449326.0,,1.4120507260661015,84000041.0,USA,81781.43871938909,,2021-02-19
Pennsylvania,US,2021-02-20 05:30:30,40.5908,-77.2098,911421,23466,799720.0,88235.0,42.0,7119.370279102724,10032502.0,,2.5746608866813467,84000042.0,USA,78366.74441760572,,2021-02-19
Puerto Rico,US,2021-02-20 05:30:30,18.2208,-66.5901,98624,1947,89326.0,7351.0,72.0,3088.0854584064728,404596.0,,1.9741645035691109,630.0,PRI,12668.590040248064,,2021-02-19
Rhode Island,US,2021-02-20 05:30:30,41.6809,-71.5118,123145,2376,7705.0,113064.0,44.0,11624.460405848433,2853784.0,,1.929432782492184,84000044.0,USA,269387.30045754,,2021-02-19
South Carolina,US,2021-02-20 05:30:30,33.8569,-80.945,497937,8213,226443.0,263281.0,45.0,9671.09456846894,4780728.0,,1.6494054468738013,84000045.0,USA,92852.85607240953,,2021-02-19
South Dakota,US,2021-02-20 05:30:30,44.2998,-99.4388,111018,1853,107137.0,2028.0,46.0,12549.242137365924,416542.0,,1.669098704714551,84000046.0,USA,47085.03502479487,,2021-02-19
Tennessee,US,2021-02-20 05:30:30,35.7478,-86.6923,762673,11064,734152.0,17457.0,47.0,11167.86598203531,6776044.0,,1.4506872539082936,84000047.0,USA,99222.01425823972,,2021-02-19
Texas,US,2021-02-20 05:30:30,31.0545,-97.5635,2587712,41832,2289773.0,256107.0,48.0,8924.412401885633,19212601.0,,1.6165632033240176,84000048.0,USA,66259.75944652276,,2021-02-19
Utah,US,2021-02-20 05:30:30,40.15,-111.8624,365256,1834,341731.0,21691.0,49.0,11393.037588140582,2780070.0,,0.5021135860875661,84000049.0,USA,86715.73364342265,,2021-02-19
Vermont,US,2021-02-20 05:30:30,44.0459,-72.7107,14251,193,11378.0,2680.0,50.0,2283.854362817293,1003258.0,,1.3542909269524943,84000050.0,USA,160781.35992781926,,2021-02-19
Virgin Islands,US,2021-02-20 05:30:30,18.3358,-64.8963,2575,25,2454.0,96.0,78.0,2400.529514859977,45924.0,,0.9708737864077671,850.0,VIR,42812.39512249692,,2021-02-19
